Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Henan,China,37.8957,114.9042,2020-04-17,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-04-17,1021,4,533,484,Western Pacific
Hubei,China,30.9756,112.2707,2020-04-17,68128,4512,63487,129,Western Pacific
Hunan,China,27.6104,111.7088,2020-04-17,1019,4,1014,1,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-04-17,193,1,103,89,Western Pacific
Jiangsu,China,32.9711,119.455,2020-04-17,653,0,643,10,Western Pacific
Jiangxi,China,27.614,115.7221,2020-04-17,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-04-17,102,1,97,4,Western Pacific
Liaoning,China,41.2956,122.6085,2020-04-17,146,2,140,4,Western Pacific
Macau,China,22.1667,113.55,2020-04-17,45,0,16,29,Western Pacific
Ningxia,China,37.2692,106.1655,2020-04-17,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-04-17,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-04-17,256,3,252,1,Western Pacific
